shot_id,split,expected_label,meta_label,hdf5_path,required_feature_count,length_reconciled,n_raw,n_used,n_positive,n_negative,n_gray_dropped,dt_ms,time_end_ms,time_source,has_advanced_time,advanced_time_ms,fls_used_ms,fls_source,positive_start_ms,gray_start_ms
1053320,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053300\1053320.hdf5,23,0,497,497,0,497,0,1.0028937453300841,647.4352976837159,meta_start_down,0,,0.0,non_disruptive,,
1053321,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053300\1053321.hdf5,23,0,499,499,0,499,0,1.0036848547865702,649.835057683716,meta_start_down,0,,0.0,non_disruptive,,
1053342,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053300\1053342.hdf5,23,0,498,498,0,498,0,1.0024853474521365,648.235217683716,meta_start_down,0,,0.0,non_disruptive,,
1053345,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053300\1053345.hdf5,23,0,493,493,0,493,0,1.0033245481376412,643.6356776837159,meta_start_down,0,,0.0,non_disruptive,,
1053346,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053300\1053346.hdf5,23,0,492,492,0,492,0,1.0025169402927077,642.2358176837159,meta_start_down,0,,0.0,non_disruptive,,
1053347,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053300\1053347.hdf5,23,0,499,499,0,499,0,1.0038856379190975,649.9350476837159,meta_start_down,0,,0.0,non_disruptive,,
1053349,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053300\1053349.hdf5,23,0,496,496,0,496,0,1.0031017933004307,646.5353876837158,meta_start_down,0,,0.0,non_disruptive,,
1053350,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053300\1053350.hdf5,23,0,494,494,0,494,0,1.0031147823199262,644.5355876837159,meta_start_down,0,,0.0,non_disruptive,,
1053352,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053300\1053352.hdf5,23,0,497,497,0,497,0,1.0032969308139457,647.635277683716,meta_start_down,0,,0.0,non_disruptive,,
1053363,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053300\1053363.hdf5,23,0,345,345,0,345,0,1.0036352258247518,495.25051768371594,meta_start_down,0,,0.0,non_disruptive,,
1053365,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053300\1053365.hdf5,23,0,345,345,0,345,0,1.0039258944294147,495.35050768371593,meta_start_down,0,,0.0,non_disruptive,,
1053380,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053300\1053380.hdf5,23,0,347,347,0,347,0,1.0053475655598731,497.8502576837159,meta_start_down,0,,0.0,non_disruptive,,
1053386,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053300\1053386.hdf5,23,0,350,350,0,350,0,1.0041547211567945,500.4499976837159,meta_start_down,0,,0.0,non_disruptive,,
1053402,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053400\1053402.hdf5,23,0,347,347,0,347,0,1.0056365539991816,497.9502476837159,meta_start_down,0,,0.0,non_disruptive,,
1053412,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053400\1053412.hdf5,23,0,265,236,15,221,29,1.0074183624383295,415.9584476837159,meta_start_down,1,14.2,14.2,advanced_time,401.75844768371593,371.75844768371593
1053413,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053400\1053413.hdf5,23,0,345,345,0,345,0,1.0056699060573209,495.9504476837159,meta_start_down,0,,0.0,non_disruptive,,
1053441,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053400\1053441.hdf5,23,0,347,347,0,347,0,1.0056365539991816,497.9502476837159,meta_start_down,0,,0.0,non_disruptive,,
1053442,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053400\1053442.hdf5,23,0,345,345,0,345,0,1.0036352258247518,495.25051768371594,meta_start_down,0,,0.0,non_disruptive,,
1053444,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053400\1053444.hdf5,23,0,347,347,0,347,0,1.0036136349240223,497.25031768371593,meta_start_down,0,,0.0,non_disruptive,,
1053445,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053400\1053445.hdf5,23,0,349,349,0,349,0,1.004166947366997,499.4500976837159,meta_start_down,0,,0.0,non_disruptive,,
1053448,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053400\1053448.hdf5,23,0,350,350,0,350,0,1.0035817125607878,500.2500176837159,meta_start_down,0,,0.0,non_disruptive,,
1053450,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053400\1053450.hdf5,23,0,498,498,0,498,0,1.0038936573113233,648.935147683716,meta_start_down,0,,0.0,non_disruptive,,
1053451,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053400\1053451.hdf5,23,0,497,497,0,497,0,1.0030953380720007,647.535287683716,meta_start_down,0,,0.0,non_disruptive,,
1053531,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053500\1053531.hdf5,23,0,345,345,0,345,0,1.0039258944294147,495.35050768371593,meta_start_down,0,,0.0,non_disruptive,,
1053536,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053500\1053536.hdf5,23,0,343,343,0,343,0,1.0042418060927503,493.45069768371593,meta_start_down,0,,0.0,non_disruptive,,
1053538,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053500\1053538.hdf5,23,0,347,347,0,347,0,1.0050585771205647,497.7502676837159,meta_start_down,0,,0.0,non_disruptive,,
1053539,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053500\1053539.hdf5,23,0,348,348,0,348,0,1.0038910884256893,498.3502076837159,meta_start_down,0,,0.0,non_disruptive,,
1053552,test,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053500\1053552.hdf5,23,0,351,322,10,312,29,1.0047139362391704,501.64987768371594,meta_start_down,1,9.149877683715946,9.149877683715946,advanced_time,492.5,462.5
1053553,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053500\1053553.hdf5,23,0,346,346,0,346,0,1.004783703431059,496.6503776837159,meta_start_down,0,,0.0,non_disruptive,,
1053554,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053500\1053554.hdf5,23,0,85,56,8,48,29,1.0175773533775612,235.4764976837159,meta_start_down,1,7.476497683715888,7.476497683715888,advanced_time,228.00000000000003,198.00000000000003
1053555,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053500\1053555.hdf5,23,0,348,348,0,348,0,1.0038910884256893,498.3502076837159,meta_start_down,0,,0.0,non_disruptive,,
1053566,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053500\1053566.hdf5,23,0,349,349,0,349,0,1.0047416025394114,499.6500776837159,meta_start_down,0,,0.0,non_disruptive,,
1053573,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053500\1053573.hdf5,23,0,350,350,0,350,0,1.0032952082627844,500.15002768371596,meta_start_down,0,,0.0,non_disruptive,,
1053600,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053600.hdf5,23,0,349,349,0,349,0,1.0044542749532184,499.5500876837159,meta_start_down,0,,0.0,non_disruptive,,
1053601,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053601.hdf5,23,0,349,349,0,349,0,1.0044542749532184,499.5500876837159,meta_start_down,0,,0.0,non_disruptive,,
1053602,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053602.hdf5,23,0,348,348,0,348,0,1.0041792440453037,498.4501976837159,meta_start_down,0,,0.0,non_disruptive,,
1053603,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053603.hdf5,23,0,345,345,0,345,0,1.0036352258247518,495.25051768371594,meta_start_down,0,,0.0,non_disruptive,,
1053605,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053605.hdf5,23,0,345,345,0,345,0,1.004797900243375,495.6504776837159,meta_start_down,0,,0.0,non_disruptive,,
1053607,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053607.hdf5,23,0,347,347,0,347,0,1.0053475655598731,497.8502576837159,meta_start_down,0,,0.0,non_disruptive,,
1053609,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053609.hdf5,23,0,345,345,0,345,0,1.0056699060573209,495.9504476837159,meta_start_down,0,,0.0,non_disruptive,,
1053612,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053612.hdf5,23,0,349,349,0,349,0,1.0056035852980472,499.9500476837159,meta_start_down,0,,0.0,non_disruptive,,
1053614,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053614.hdf5,23,0,342,342,0,342,0,1.0039613128554663,492.3508076837159,meta_start_down,0,,0.0,non_disruptive,,
1053615,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053615.hdf5,23,0,348,348,0,348,0,1.0041792440453037,498.4501976837159,meta_start_down,0,,0.0,non_disruptive,,
1053632,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053632.hdf5,23,0,445,445,0,445,0,1.003244364152522,595.4404976837159,meta_start_down,0,,0.0,non_disruptive,,
1053633,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053633.hdf5,23,0,443,443,0,443,0,1.0039381621803614,593.740667683716,meta_start_down,0,,0.0,non_disruptive,,
1053639,val,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053639.hdf5,23,0,39,25,25,0,14,1.0378947368421052,189.44,meta_start_down,0,,25.0,fallback_25ms,164.44,134.44
1053640,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053640.hdf5,23,0,442,442,0,442,0,1.0037205843168238,592.6407776837159,meta_start_down,0,,0.0,non_disruptive,,
1053641,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053641.hdf5,23,0,447,447,0,447,0,1.0030051741787247,597.3403076837159,meta_start_down,0,,0.0,non_disruptive,,
1053650,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053650.hdf5,23,0,444,444,0,444,0,1.0023490692634596,594.040637683716,meta_start_down,0,,0.0,non_disruptive,,
1053651,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053651.hdf5,23,0,442,442,0,442,0,1.0025869108474126,592.1408276837159,meta_start_down,0,,0.0,non_disruptive,,
1053666,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053666.hdf5,23,0,347,347,0,347,0,1.0056365539991816,497.9502476837159,meta_start_down,0,,0.0,non_disruptive,,
1053667,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053667.hdf5,23,0,345,345,0,345,0,1.0042165630340492,495.4504976837159,meta_start_down,0,,0.0,non_disruptive,,
1053668,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053668.hdf5,23,0,344,344,0,344,0,1.0053952119058636,494.85055768371586,meta_start_down,0,,0.0,non_disruptive,,
1053669,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053669.hdf5,23,0,347,347,0,347,0,1.0047695886812562,497.6502776837159,meta_start_down,0,,0.0,non_disruptive,,
1053670,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053670.hdf5,23,0,350,350,0,350,0,1.0035817125607878,500.2500176837159,meta_start_down,0,,0.0,non_disruptive,,
1053671,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053671.hdf5,23,0,342,342,0,342,0,1.0036680870490216,492.2508176837159,meta_start_down,0,,0.0,non_disruptive,,
1053672,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053672.hdf5,23,0,349,349,0,349,0,1.0030176370221682,499.05013768371595,meta_start_down,0,,0.0,non_disruptive,,
1053673,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053673.hdf5,23,0,345,345,0,345,0,1.0056699060573209,495.9504476837159,meta_start_down,0,,0.0,non_disruptive,,
1053674,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053674.hdf5,23,0,343,343,0,343,0,1.0042418060927503,493.45069768371593,meta_start_down,0,,0.0,non_disruptive,,
1053691,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053691.hdf5,23,0,448,448,0,448,0,1.0032219187555143,598.440197683716,meta_start_down,0,,0.0,non_disruptive,,
1053692,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053600\1053692.hdf5,23,0,446,446,0,446,0,1.003012152098222,596.3404076837159,meta_start_down,0,,0.0,non_disruptive,,
1053719,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053719.hdf5,23,0,498,498,0,498,0,1.0028877216976184,648.435197683716,meta_start_down,0,,0.0,non_disruptive,,
1053758,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053758.hdf5,23,0,443,443,0,443,0,1.0034857187414445,593.5406876837159,meta_start_down,0,,0.0,non_disruptive,,
1053759,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053759.hdf5,23,0,446,446,0,446,0,1.0025627588398152,596.1404276837159,meta_start_down,0,,0.0,non_disruptive,,
1053760,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053760.hdf5,23,0,444,444,0,444,0,1.0037033356291545,594.640577683716,meta_start_down,0,,0.0,non_disruptive,,
1053761,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053761.hdf5,23,0,105,75,14,61,30,1.0141778623434163,255.4744976837159,meta_start_down,1,13.9,13.9,advanced_time,241.5744976837159,211.5744976837159
1053763,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053763.hdf5,23,0,447,447,0,447,0,1.0025567885285227,597.1403276837159,meta_start_down,0,,0.0,non_disruptive,,
1053764,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053764.hdf5,23,0,448,448,0,448,0,1.0038929925810294,598.740167683716,meta_start_down,0,,0.0,non_disruptive,,
1053765,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053765.hdf5,23,0,446,446,0,446,0,1.0043603318734995,596.9403476837159,meta_start_down,0,,0.0,non_disruptive,,
1053766,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053766.hdf5,23,0,444,444,0,444,0,1.004380468812002,594.940547683716,meta_start_down,0,,0.0,non_disruptive,,
1053767,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053767.hdf5,23,0,450,450,0,450,0,1.0025390371574758,600.1400276837159,meta_start_down,0,,0.0,non_disruptive,,
1053768,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053768.hdf5,23,0,449,449,0,449,0,1.0038840796511295,599.7400676837159,meta_start_down,0,,0.0,non_disruptive,,
1053769,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053769.hdf5,23,0,443,443,0,443,0,1.003711940460903,593.6406776837159,meta_start_down,0,,0.0,non_disruptive,,
1053770,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053770.hdf5,23,0,420,391,83,308,29,1.0029666293167452,570.2430176837158,meta_start_down,1,82.3,82.3,advanced_time,487.9430176837158,457.9430176837158
1053771,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053771.hdf5,23,0,446,446,0,446,0,1.0039109386150926,596.7403676837159,meta_start_down,0,,0.0,non_disruptive,,
1053774,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053774.hdf5,23,0,448,448,0,448,0,1.0041166838561821,598.8401576837159,meta_start_down,0,,0.0,non_disruptive,,
1053775,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053775.hdf5,23,0,445,445,0,445,0,1.003469566855216,595.5404876837159,meta_start_down,0,,0.0,non_disruptive,,
1053781,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053781.hdf5,23,0,445,445,0,445,0,1.0039199722606327,595.7404676837159,meta_start_down,0,,0.0,non_disruptive,,
1053782,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053782.hdf5,23,0,446,446,0,446,0,1.0025627588398152,596.1404276837159,meta_start_down,0,,0.0,non_disruptive,,
1053783,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053783.hdf5,23,0,447,447,0,447,0,1.0030051741787247,597.3403076837159,meta_start_down,0,,0.0,non_disruptive,,
1053784,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053784.hdf5,23,0,446,446,0,446,0,1.0036862419858608,596.6403776837159,meta_start_down,0,,0.0,non_disruptive,,
1053785,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053785.hdf5,23,0,179,149,6,143,30,1.0099273465377223,329.7670676837159,meta_start_down,1,5.9,5.9,advanced_time,323.8670676837159,293.8670676837159
1053786,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053786.hdf5,23,0,449,449,0,449,0,1.0023217359011483,599.0401376837159,meta_start_down,0,,0.0,non_disruptive,,
1053787,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053787.hdf5,23,0,448,448,0,448,0,1.0025508449299991,598.1402276837159,meta_start_down,0,,0.0,non_disruptive,,
1053788,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053788.hdf5,23,0,317,287,8,279,30,1.004915467353527,467.5532876837159,meta_start_down,1,7.553287683715881,7.553287683715881,advanced_time,460.0,430.0
1053789,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053789.hdf5,23,0,344,314,15,299,30,1.0051036958709005,494.7505676837159,meta_start_down,1,14.750567683715909,14.750567683715909,advanced_time,479.99999999999994,449.99999999999994
1053790,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053790.hdf5,23,0,443,443,0,443,0,1.0028070535830693,593.2407176837158,meta_start_down,0,,0.0,non_disruptive,,
1053792,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053792.hdf5,23,0,450,450,0,450,0,1.0032071217900125,600.4399976837159,meta_start_down,0,,0.0,non_disruptive,,
1053793,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053793.hdf5,23,0,449,449,0,449,0,1.0029913117940055,599.3401076837159,meta_start_down,0,,0.0,non_disruptive,,
1053795,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053700\1053795.hdf5,23,0,450,450,0,450,0,1.0025390371574758,600.1400276837159,meta_start_down,0,,0.0,non_disruptive,,
1053816,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053800\1053816.hdf5,23,0,349,349,0,349,0,1.0030176370221682,499.05013768371595,meta_start_down,0,,0.0,non_disruptive,,
1053817,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053800\1053817.hdf5,23,0,350,350,0,350,0,1.0050142340507477,500.7499676837159,meta_start_down,0,,0.0,non_disruptive,,
1053819,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053800\1053819.hdf5,23,0,346,346,0,346,0,1.004783703431059,496.6503776837159,meta_start_down,0,,0.0,non_disruptive,,
1053820,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053800\1053820.hdf5,23,0,350,350,0,350,0,1.0047277297527728,500.64997768371586,meta_start_down,0,,0.0,non_disruptive,,
1053821,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053800\1053821.hdf5,23,0,349,349,0,349,0,1.0033049646083896,499.15012768371594,meta_start_down,0,,0.0,non_disruptive,,
1053824,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053800\1053824.hdf5,23,0,199,169,50,119,30,1.0089144832510897,349.7650676837159,meta_start_down,1,49.76506768371591,49.76506768371591,advanced_time,300.0,270.0
1053826,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053800\1053826.hdf5,23,0,162,133,10,123,29,1.0122282464827208,312.9687476837159,meta_start_down,1,9.2,9.2,advanced_time,303.7687476837159,273.7687476837159
1053827,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053800\1053827.hdf5,23,0,157,127,25,102,30,1.0119824210494528,307.86925768371594,meta_start_down,0,,25.0,fallback_25ms,282.86925768371594,252.86925768371594
1053828,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053800\1053828.hdf5,23,0,154,124,2,122,30,1.0089516842072896,304.3696076837159,meta_start_down,1,1.3,1.3,advanced_time,303.0696076837159,273.0696076837159
1053851,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053800\1053851.hdf5,23,0,251,221,10,211,30,1.006639510734857,401.65987768371593,meta_start_down,1,9.659877683715901,9.659877683715901,advanced_time,392.00000000000006,362.00000000000006
1053854,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053800\1053854.hdf5,23,0,249,219,8,211,30,1.00508111969242,399.26011768371586,meta_start_down,1,7.2601176837158725,7.2601176837158725,advanced_time,392.0,362.0
1053855,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053800\1053855.hdf5,23,0,348,348,0,348,0,1.0033147771865174,498.1502276837159,meta_start_down,0,,0.0,non_disruptive,,
1053856,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053800\1053856.hdf5,23,0,343,343,0,343,0,1.003657069250636,493.25071768371595,meta_start_down,0,,0.0,non_disruptive,,
1053858,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053800\1053858.hdf5,23,0,450,450,0,450,0,1.0023163422799826,600.0400376837159,meta_start_down,0,,0.0,non_disruptive,,
1053859,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053800\1053859.hdf5,23,0,218,188,23,165,30,1.0067428464687396,368.46319768371586,meta_start_down,1,22.5,22.5,advanced_time,345.96319768371586,315.96319768371586
1053862,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053800\1053862.hdf5,23,0,443,443,0,443,0,1.0041643838998198,593.840657683716,meta_start_down,0,,0.0,non_disruptive,,
1053908,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053908.hdf5,23,0,344,344,0,344,0,1.0042291477659546,494.4505976837159,meta_start_down,0,,0.0,non_disruptive,,
1053909,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053909.hdf5,23,0,348,348,0,348,0,1.0044673996648896,498.5501876837159,meta_start_down,0,,0.0,non_disruptive,,
1053910,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053910.hdf5,23,0,347,347,0,347,0,1.0030356580454054,497.05033768371595,meta_start_down,0,,0.0,non_disruptive,,
1053911,val,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053911.hdf5,23,0,348,348,0,348,0,1.0056200221432618,498.95014768371595,meta_start_down,0,,0.0,non_disruptive,,
1053915,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053915.hdf5,23,0,442,442,0,442,0,1.003947319010706,592.740767683716,meta_start_down,0,,0.0,non_disruptive,,
1053926,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053926.hdf5,23,0,239,239,0,239,0,1.0052988137971397,389.2611176837159,meta_start_down,0,,0.0,non_disruptive,,
1053927,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053927.hdf5,23,0,252,223,2,221,29,1.0062142935606175,402.5597876837159,meta_start_down,1,1.1,1.1,advanced_time,401.4597876837159,371.4597876837159
1053928,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053928.hdf5,23,0,252,222,25,197,30,1.0058159270267595,402.4597976837159,meta_start_down,0,,25.0,fallback_25ms,377.4597976837159,347.4597976837159
1053929,val,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053929.hdf5,23,0,252,222,3,219,30,1.0058159270267595,402.4597976837159,meta_start_down,1,2.459797683715903,2.459797683715903,advanced_time,400.0,370.0
1053930,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053930.hdf5,23,0,251,221,1,220,30,1.0078393907348584,401.9598476837159,meta_start_down,1,0.6,0.6,advanced_time,401.3598476837159,371.3598476837159
1053931,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053931.hdf5,23,0,252,222,1,221,30,1.0070110266283336,402.7597676837159,meta_start_down,1,1.0,1.0,advanced_time,401.7597676837159,371.7597676837159
1053932,test,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053932.hdf5,23,0,252,222,1,221,30,1.0054175604929014,402.35980768371587,meta_start_down,1,0.4,0.4,advanced_time,401.9598076837159,371.9598076837159
1053933,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053933.hdf5,23,0,254,224,3,221,30,1.0061643781965017,404.5595876837159,meta_start_down,1,2.8,2.8,advanced_time,401.7595876837159,371.7595876837159
1053934,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053934.hdf5,23,0,252,223,3,220,29,1.0042224608912989,402.0598376837159,meta_start_down,1,2.0598376837158705,2.0598376837158705,advanced_time,400.0,370.0
1053935,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053935.hdf5,23,0,254,225,9,216,29,1.004583508631299,404.1596276837159,meta_start_down,1,8.159627683715865,8.159627683715865,advanced_time,396.0,366.0
1053936,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053936.hdf5,23,0,254,224,5,219,30,1.0049787260225855,404.2596176837159,meta_start_down,1,4.259617683715855,4.259617683715855,advanced_time,400.0,370.0
1053940,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053940.hdf5,23,0,255,225,8,217,30,1.0061397152902032,405.55948768371593,meta_start_down,1,7.5594876837158935,7.5594876837158935,advanced_time,398.00000000000006,368.00000000000006
1053941,val,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053941.hdf5,23,0,254,224,3,221,30,1.004583508631299,404.1596276837159,meta_start_down,1,2.159627683715859,2.159627683715859,advanced_time,402.0,372.0
1053942,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053942.hdf5,23,0,344,344,0,344,0,1.0051036958709005,494.7505676837159,meta_start_down,0,,0.0,non_disruptive,,
1053953,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053953.hdf5,23,0,347,347,0,347,0,1.0053475655598731,497.8502576837159,meta_start_down,0,,0.0,non_disruptive,,
1053957,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053957.hdf5,23,0,349,349,0,349,0,1.0035922921945826,499.2501176837159,meta_start_down,0,,0.0,non_disruptive,,
1053972,train,1,1,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053972.hdf5,23,0,64,35,8,27,29,1.0187083759319933,214.1786276837159,meta_start_down,1,7.5,7.5,advanced_time,206.6786276837159,176.6786276837159
1053973,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053973.hdf5,23,0,348,348,0,348,0,1.0041792440453037,498.4501976837159,meta_start_down,0,,0.0,non_disruptive,,
1053974,test,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053974.hdf5,23,0,346,346,0,346,0,1.003624399083236,496.2504176837159,meta_start_down,0,,0.0,non_disruptive,,
1053975,train,0,0,D:\Fuison\data\J-TEXT\unified_hdf5\1053900\1053975.hdf5,23,0,347,347,0,347,0,1.0056365539991816,497.9502476837159,meta_start_down,0,,0.0,non_disruptive,,
